t(s),Temperature,Pressure,Density,Mass,Volume,IntEnergy,mdot_in,mdot_out,mdot_surf,mdot
1.38000000e-03,1.20036809e+03,5.06625000e+05,1.42000193e+00,1.42043495e+00,1.00030495e+00,5.41094097e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.39000000e-03,1.20037307e+03,5.06625000e+05,1.41999608e+00,1.42043495e+00,1.00030907e+00,5.41092590e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.40000000e-03,1.20037809e+03,5.06625000e+05,1.41999019e+00,1.42043495e+00,1.00031322e+00,5.41091082e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.41000000e-03,1.20038314e+03,5.06625000e+05,1.41998426e+00,1.42043495e+00,1.00031739e+00,5.41089579e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.42000000e-03,1.20038822e+03,5.06625000e+05,1.41997830e+00,1.42043495e+00,1.00032160e+00,5.41088073e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.43000000e-03,1.20039332e+03,5.06625000e+05,1.41997231e+00,1.42043495e+00,1.00032581e+00,5.41086557e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.44000000e-03,1.20039845e+03,5.06625000e+05,1.41996629e+00,1.42043495e+00,1.00033006e+00,5.41085037e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.45000000e-03,1.20040361e+03,5.06625000e+05,1.41996023e+00,1.42043495e+00,1.00033432e+00,5.41083514e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.46000000e-03,1.20040879e+03,5.06625000e+05,1.41995415e+00,1.42043495e+00,1.00033861e+00,5.41081986e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.47000000e-03,1.20041400e+03,5.06625000e+05,1.41994803e+00,1.42043495e+00,1.00034292e+00,5.41080452e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.48000000e-03,1.20041924e+03,5.06625000e+05,1.41994188e+00,1.42043495e+00,1.00034725e+00,5.41078916e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.49000000e-03,1.20042451e+03,5.06625000e+05,1.41993569e+00,1.42043495e+00,1.00035161e+00,5.41077374e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.50000000e-03,1.20042980e+03,5.06625000e+05,1.41992948e+00,1.42043495e+00,1.00035599e+00,5.41075824e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.51000000e-03,1.20043512e+03,5.06625000e+05,1.41992323e+00,1.42043495e+00,1.00036039e+00,5.41074264e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.52000000e-03,1.20044046e+03,5.06625000e+05,1.41991696e+00,1.42043495e+00,1.00036480e+00,5.41072692e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.53000000e-03,1.20044583e+03,5.06625000e+05,1.41991066e+00,1.42043495e+00,1.00036925e+00,5.41071115e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.54000000e-03,1.20045122e+03,5.06625000e+05,1.41990432e+00,1.42043495e+00,1.00037371e+00,5.41069530e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.55000000e-03,1.20045664e+03,5.06625000e+05,1.41989796e+00,1.42043495e+00,1.00037819e+00,5.41067935e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.56000000e-03,1.20046208e+03,5.06625000e+05,1.41989157e+00,1.42043495e+00,1.00038269e+00,5.41066330e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.57000000e-03,1.20046754e+03,5.06625000e+05,1.41988515e+00,1.42043495e+00,1.00038721e+00,5.41064715e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.58000000e-03,1.20047302e+03,5.06625000e+05,1.41987872e+00,1.42043495e+00,1.00039175e+00,5.41063084e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.59000000e-03,1.20047852e+03,5.06625000e+05,1.41987226e+00,1.42043495e+00,1.00039630e+00,5.41061435e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.60000000e-03,1.20048403e+03,5.06625000e+05,1.41986578e+00,1.42043495e+00,1.00040087e+00,5.41059766e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.61000000e-03,1.20048956e+03,5.06625000e+05,1.41985928e+00,1.42043495e+00,1.00040544e+00,5.41058075e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.62000000e-03,1.20049510e+03,5.06625000e+05,1.41985277e+00,1.42043495e+00,1.00041003e+00,5.41056359e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.63000000e-03,1.20050065e+03,5.06625000e+05,1.41984624e+00,1.42043495e+00,1.00041463e+00,5.41054624e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.64000000e-03,1.20050626e+03,5.06625000e+05,1.41983966e+00,1.42043495e+00,1.00041927e+00,5.41052902e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.65000000e-03,1.20051190e+03,5.06625000e+05,1.41983303e+00,1.42043495e+00,1.00042394e+00,5.41051184e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.66000000e-03,1.20051758e+03,5.06625000e+05,1.41982635e+00,1.42043495e+00,1.00042865e+00,5.41049478e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.67000000e-03,1.20052333e+03,5.06625000e+05,1.41981959e+00,1.42043495e+00,1.00043341e+00,5.41047797e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.68000000e-03,1.20052915e+03,5.06625000e+05,1.41981275e+00,1.42043495e+00,1.00043823e+00,5.41046155e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.69000000e-03,1.20053497e+03,5.06625000e+05,1.41980591e+00,1.42043495e+00,1.00044305e+00,5.41044480e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.70000000e-03,1.20054082e+03,5.06625000e+05,1.41979903e+00,1.42043495e+00,1.00044790e+00,5.41042802e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.71000000e-03,1.20054670e+03,5.06625000e+05,1.41979212e+00,1.42043495e+00,1.00045277e+00,5.41041120e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.72000000e-03,1.20055261e+03,5.06625000e+05,1.41978518e+00,1.42043495e+00,1.00045766e+00,5.41039425e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.73000000e-03,1.20055852e+03,5.06625000e+05,1.41977822e+00,1.42043495e+00,1.00046256e+00,5.41037709e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.74000000e-03,1.20056447e+03,5.06625000e+05,1.41977123e+00,1.42043495e+00,1.00046749e+00,5.41035990e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.75000000e-03,1.20057046e+03,5.06625000e+05,1.41976419e+00,1.42043495e+00,1.00047245e+00,5.41034273e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.76000000e-03,1.20057647e+03,5.06625000e+05,1.41975712e+00,1.42043495e+00,1.00047743e+00,5.41032544e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.77000000e-03,1.20058250e+03,5.06625000e+05,1.41975003e+00,1.42043495e+00,1.00048242e+00,5.41030797e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.78000000e-03,1.20058854e+03,5.06625000e+05,1.41974292e+00,1.42043495e+00,1.00048743e+00,5.41029030e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.79000000e-03,1.20059460e+03,5.06625000e+05,1.41973579e+00,1.42043495e+00,1.00049246e+00,5.41027244e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.80000000e-03,1.20060069e+03,5.06625000e+05,1.41972863e+00,1.42043495e+00,1.00049750e+00,5.41025447e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.81000000e-03,1.20060680e+03,5.06625000e+05,1.41972145e+00,1.42043495e+00,1.00050257e+00,5.41023633e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.82000000e-03,1.20061293e+03,5.06625000e+05,1.41971423e+00,1.42043495e+00,1.00050765e+00,5.41021803e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.83000000e-03,1.20061908e+03,5.06625000e+05,1.41970699e+00,1.42043495e+00,1.00051275e+00,5.41019959e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.84000000e-03,1.20062527e+03,5.06625000e+05,1.41969972e+00,1.42043495e+00,1.00051788e+00,5.41018103e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.85000000e-03,1.20063147e+03,5.06625000e+05,1.41969242e+00,1.42043495e+00,1.00052303e+00,5.41016231e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.86000000e-03,1.20063771e+03,5.06625000e+05,1.41968508e+00,1.42043495e+00,1.00052820e+00,5.41014348e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.87000000e-03,1.20064397e+03,5.06625000e+05,1.41967771e+00,1.42043495e+00,1.00053339e+00,5.41012459e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.88000000e-03,1.20065028e+03,5.06625000e+05,1.41967029e+00,1.42043495e+00,1.00053862e+00,5.41010567e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.89000000e-03,1.20065662e+03,5.06625000e+05,1.41966282e+00,1.42043495e+00,1.00054388e+00,5.41008677e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.90000000e-03,1.20066300e+03,5.06625000e+05,1.41965532e+00,1.42043495e+00,1.00054917e+00,5.41006778e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.91000000e-03,1.20066940e+03,5.06625000e+05,1.41964778e+00,1.42043495e+00,1.00055448e+00,5.41004866e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.92000000e-03,1.20067584e+03,5.06625000e+05,1.41964021e+00,1.42043495e+00,1.00055982e+00,5.41002949e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.93000000e-03,1.20068230e+03,5.06625000e+05,1.41963260e+00,1.42043495e+00,1.00056519e+00,5.41001024e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.94000000e-03,1.20068880e+03,5.06625000e+05,1.41962495e+00,1.42043495e+00,1.00057058e+00,5.40999091e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.95000000e-03,1.20069533e+03,5.06625000e+05,1.41961726e+00,1.42043495e+00,1.00057600e+00,5.40997150e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.96000000e-03,1.20070190e+03,5.06625000e+05,1.41960953e+00,1.42043495e+00,1.00058145e+00,5.40995208e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.97000000e-03,1.20070850e+03,5.06625000e+05,1.41960176e+00,1.42043495e+00,1.00058692e+00,5.40993260e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.98000000e-03,1.20071513e+03,5.06625000e+05,1.41959394e+00,1.42043495e+00,1.00059243e+00,5.40991304e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.99000000e-03,1.20072180e+03,5.06625000e+05,1.41958609e+00,1.42043495e+00,1.00059796e+00,5.40989341e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.00000000e-03,1.20072850e+03,5.06625000e+05,1.41957821e+00,1.42043495e+00,1.00060352e+00,5.40987367e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.01000000e-03,1.20073523e+03,5.06625000e+05,1.41957028e+00,1.42043495e+00,1.00060911e+00,5.40985387e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.02000000e-03,1.20074199e+03,5.06625000e+05,1.41956231e+00,1.42043495e+00,1.00061472e+00,5.40983398e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.03000000e-03,1.20074879e+03,5.06625000e+05,1.41955431e+00,1.42043495e+00,1.00062037e+00,5.40981399e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.04000000e-03,1.20075562e+03,5.06625000e+05,1.41954627e+00,1.42043495e+00,1.00062603e+00,5.40979388e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.05000000e-03,1.20076247e+03,5.06625000e+05,1.41953819e+00,1.42043495e+00,1.00063173e+00,5.40977365e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.06000000e-03,1.20076936e+03,5.06625000e+05,1.41953008e+00,1.42043495e+00,1.00063745e+00,5.40975331e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.07000000e-03,1.20077628e+03,5.06625000e+05,1.41952193e+00,1.42043495e+00,1.00064319e+00,5.40973287e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.08000000e-03,1.20078323e+03,5.06625000e+05,1.41951374e+00,1.42043495e+00,1.00064896e+00,5.40971231e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.09000000e-03,1.20079021e+03,5.06625000e+05,1.41950552e+00,1.42043495e+00,1.00065476e+00,5.40969163e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.10000000e-03,1.20079722e+03,5.06625000e+05,1.41949726e+00,1.42043495e+00,1.00066058e+00,5.40967084e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.11000000e-03,1.20080425e+03,5.06625000e+05,1.41948897e+00,1.42043495e+00,1.00066642e+00,5.40964992e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.12000000e-03,1.20081132e+03,5.06625000e+05,1.41948065e+00,1.42043495e+00,1.00067229e+00,5.40962882e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.13000000e-03,1.20081841e+03,5.06625000e+05,1.41947230e+00,1.42043495e+00,1.00067818e+00,5.40960755e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.14000000e-03,1.20082553e+03,5.06625000e+05,1.41946391e+00,1.42043495e+00,1.00068409e+00,5.40958611e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.15000000e-03,1.20083267e+03,5.06625000e+05,1.41945549e+00,1.42043495e+00,1.00069003e+00,5.40956449e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.16000000e-03,1.20083984e+03,5.06625000e+05,1.41944704e+00,1.42043495e+00,1.00069598e+00,5.40954268e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.17000000e-03,1.20084705e+03,5.06625000e+05,1.41943854e+00,1.42043495e+00,1.00070198e+00,5.40952091e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.18000000e-03,1.20085430e+03,5.06625000e+05,1.41943000e+00,1.42043495e+00,1.00070800e+00,5.40949912e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.19000000e-03,1.20086160e+03,5.06625000e+05,1.41942140e+00,1.42043495e+00,1.00071406e+00,5.40947736e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.20000000e-03,1.20086894e+03,5.06625000e+05,1.41941274e+00,1.42043495e+00,1.00072017e+00,5.40945571e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.21000000e-03,1.20087634e+03,5.06625000e+05,1.41940402e+00,1.42043495e+00,1.00072632e+00,5.40943425e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.22000000e-03,1.20088377e+03,5.06625000e+05,1.41939526e+00,1.42043495e+00,1.00073249e+00,5.40941263e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.23000000e-03,1.20089123e+03,5.06625000e+05,1.41938646e+00,1.42043495e+00,1.00073870e+00,5.40939090e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.24000000e-03,1.20089873e+03,5.06625000e+05,1.41937761e+00,1.42043495e+00,1.00074493e+00,5.40936909e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.25000000e-03,1.20090627e+03,5.06625000e+05,1.41936873e+00,1.42043495e+00,1.00075120e+00,5.40934715e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.26000000e-03,1.20091384e+03,5.06625000e+05,1.41935981e+00,1.42043495e+00,1.00075749e+00,5.40932503e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.27000000e-03,1.20092144e+03,5.06625000e+05,1.41935084e+00,1.42043495e+00,1.00076381e+00,5.40930278e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.28000000e-03,1.20092908e+03,5.06625000e+05,1.41934183e+00,1.42043495e+00,1.00077016e+00,5.40928051e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.29000000e-03,1.20093676e+03,5.06625000e+05,1.41933277e+00,1.42043495e+00,1.00077655e+00,5.40925808e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.30000000e-03,1.20094447e+03,5.06625000e+05,1.41932368e+00,1.42043495e+00,1.00078296e+00,5.40923548e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.31000000e-03,1.20095221e+03,5.06625000e+05,1.41931455e+00,1.42043495e+00,1.00078940e+00,5.40921266e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.32000000e-03,1.20095998e+03,5.06625000e+05,1.41930539e+00,1.42043495e+00,1.00079586e+00,5.40918961e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.33000000e-03,1.20096777e+03,5.06625000e+05,1.41929619e+00,1.42043495e+00,1.00080234e+00,5.40916634e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.34000000e-03,1.20097559e+03,5.06625000e+05,1.41928698e+00,1.42043495e+00,1.00080884e+00,5.40914282e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.35000000e-03,1.20098342e+03,5.06625000e+05,1.41927773e+00,1.42043495e+00,1.00081536e+00,5.40911903e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.36000000e-03,1.20099127e+03,5.06625000e+05,1.41926847e+00,1.42043495e+00,1.00082189e+00,5.40909494e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.37000000e-03,1.20099913e+03,5.06625000e+05,1.41925920e+00,1.42043495e+00,1.00082843e+00,5.40907054e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.38000000e-03,1.20100702e+03,5.06625000e+05,1.41924988e+00,1.42043495e+00,1.00083500e+00,5.40904603e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.39000000e-03,1.20101497e+03,5.06625000e+05,1.41924051e+00,1.42043495e+00,1.00084161e+00,5.40902147e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.40000000e-03,1.20102297e+03,5.06625000e+05,1.41923106e+00,1.42043495e+00,1.00084827e+00,5.40899699e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.41000000e-03,1.20103105e+03,5.06625000e+05,1.41922153e+00,1.42043495e+00,1.00085500e+00,5.40897270e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.42000000e-03,1.20103916e+03,5.06625000e+05,1.41921195e+00,1.42043495e+00,1.00086175e+00,5.40894825e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.43000000e-03,1.20104733e+03,5.06625000e+05,1.41920232e+00,1.42043495e+00,1.00086854e+00,5.40892382e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.44000000e-03,1.20105554e+03,5.06625000e+05,1.41919262e+00,1.42043495e+00,1.00087538e+00,5.40889938e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.45000000e-03,1.20106381e+03,5.06625000e+05,1.41918287e+00,1.42043495e+00,1.00088226e+00,5.40887491e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.46000000e-03,1.20107213e+03,5.06625000e+05,1.41917305e+00,1.42043495e+00,1.00088918e+00,5.40885046e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.47000000e-03,1.20108048e+03,5.06625000e+05,1.41916319e+00,1.42043495e+00,1.00089614e+00,5.40882591e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.48000000e-03,1.20108887e+03,5.06625000e+05,1.41915329e+00,1.42043495e+00,1.00090312e+00,5.40880117e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.49000000e-03,1.20109729e+03,5.06625000e+05,1.41914335e+00,1.42043495e+00,1.00091013e+00,5.40877634e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.50000000e-03,1.20110576e+03,5.06625000e+05,1.41913336e+00,1.42043495e+00,1.00091718e+00,5.40875139e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.51000000e-03,1.20111425e+03,5.06625000e+05,1.41912333e+00,1.42043495e+00,1.00092425e+00,5.40872628e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.52000000e-03,1.20112278e+03,5.06625000e+05,1.41911326e+00,1.42043495e+00,1.00093135e+00,5.40870100e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.53000000e-03,1.20113134e+03,5.06625000e+05,1.41910315e+00,1.42043495e+00,1.00093848e+00,5.40867555e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.54000000e-03,1.20113993e+03,5.06625000e+05,1.41909301e+00,1.42043495e+00,1.00094564e+00,5.40864994e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.55000000e-03,1.20114856e+03,5.06625000e+05,1.41908281e+00,1.42043495e+00,1.00095283e+00,5.40862422e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.56000000e-03,1.20115724e+03,5.06625000e+05,1.41907257e+00,1.42043495e+00,1.00096005e+00,5.40859839e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.57000000e-03,1.20116595e+03,5.06625000e+05,1.41906229e+00,1.42043495e+00,1.00096731e+00,5.40857239e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.58000000e-03,1.20117470e+03,5.06625000e+05,1.41905195e+00,1.42043495e+00,1.00097460e+00,5.40854628e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.59000000e-03,1.20118349e+03,5.06625000e+05,1.41904156e+00,1.42043495e+00,1.00098192e+00,5.40852008e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.60000000e-03,1.20119233e+03,5.06625000e+05,1.41903112e+00,1.42043495e+00,1.00098929e+00,5.40849378e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.61000000e-03,1.20120121e+03,5.06625000e+05,1.41902064e+00,1.42043495e+00,1.00099669e+00,5.40846736e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.62000000e-03,1.20121013e+03,5.06625000e+05,1.41901009e+00,1.42043495e+00,1.00100412e+00,5.40844084e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.63000000e-03,1.20121910e+03,5.06625000e+05,1.41899950e+00,1.42043495e+00,1.00101159e+00,5.40841420e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.64000000e-03,1.20122811e+03,5.06625000e+05,1.41898886e+00,1.42043495e+00,1.00101910e+00,5.40838745e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.65000000e-03,1.20123717e+03,5.06625000e+05,1.41897816e+00,1.42043495e+00,1.00102665e+00,5.40836060e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.66000000e-03,1.20124626e+03,5.06625000e+05,1.41896741e+00,1.42043495e+00,1.00103423e+00,5.40833361e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.67000000e-03,1.20125540e+03,5.06625000e+05,1.41895662e+00,1.42043495e+00,1.00104184e+00,5.40830647e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.68000000e-03,1.20126457e+03,5.06625000e+05,1.41894578e+00,1.42043495e+00,1.00104950e+00,5.40827922e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
2.69000000e-03,1.20127379e+03,5.06625000e+05,1.41893488e+00,1.42043495e+00,1.00105718e+00,5.40825184e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
